Tmem254c	4.18948148267204	2.10889437155177e-21
Bhlhe40	-1.56489429556775	3.02193899009713e-21
C8b	2.43587181820877	7.13718241578087e-21
Gpx4	-1.58953529160534	8.15044589899426e-21
Carmil1	1.64853488115247	1.04872284927335e-20
Tubb2a	-1.57976100504531	1.87917611341307e-20
Gm42375	-7.9168615248856	2.0645249046397e-20
Hes1	-1.95692001817063	3.2159549184831e-20
2010003K11Rik	-1.50061220252747	9.1269083524332e-20
Gpc1	-1.53653444981467	9.84487114805571e-20
Sqle	-1.62715484102246	1.17816843952195e-19
Gadd45a	-2.25593644659539	2.33518538114975e-19
Aatk	-1.82239222342151	2.89222557511982e-19
Lcn2	-4.08748297390869	2.95147422193632e-19
Ebpl	-1.48324621189648	4.18167406273366e-19
Mgmt	-1.53057807850126	5.74362403122519e-19
2900089D17Rik	-1.54267695960289	6.79547996193573e-19
Cyp4a30b	2.71901051307292	7.13091176531799e-19
Ctcflos	1.4987044958804	7.28853382743792e-19
Iscu	-1.46159994444806	1.50566822017894e-18
Sprr1a	-7.74744956144856	1.59891837766932e-18
Gm30692	-5.35164850983552	1.63834276303606e-18
Got1	1.51261866560386	1.65689705854494e-18
Srd5a1	1.44891178628411	1.81935878734647e-18
9030616G12Rik	1.52618688876714	2.69407590784273e-18
9330111N05Rik	-2.13531452141788	3.24116868192705e-18
A2ml1	-1.78512147567841	6.36946245922931e-18
Nlrp5-ps	2.15154175135484	7.51579304886411e-18
Fam25c	-2.06333997186698	1.02210808454338e-17
Serpina3m	1.49564444111173	1.2048179799333e-17
1500011K16Rik	-1.78582284101215	1.94701634680606e-17
Igfbp7	-1.38538691466571	3.01530775157039e-17
Mrps34	-1.41447799520778	3.28995548943005e-17
Lamtor4	-1.38045816082663	4.05344411916892e-17
Gm45053	1.46797439802841	4.67379912166906e-17
Cd63	-2.26366066949535	5.10890583897244e-17
Mif	-1.37850437698411	5.22054570459468e-17
C920021L13Rik	-1.81089958647605	5.86631342023145e-17
Gsta4	-1.43635186441961	9.18034520139123e-17
Gm15638	1.3982141888392	1.01473274511161e-16
Ttc39b	1.36483096314607	1.10928036311877e-16
Atrn	1.3842176069514	1.159361561647e-16
Anxa5	-1.37891146780907	1.22084460454172e-16
Cenpx	-1.49705265803446	1.29814065415071e-16
Hacl1	1.43990722576877	1.50063497025417e-16
Cyp4a32	1.41829348772593	1.59150590279339e-16
Haus8	-1.88001457950463	1.65153880019624e-16
Rps27l	-1.36687174869414	1.74767007553194e-16
Mxd3	-1.80075767341273	3.42052686563791e-16
Col1a2	-1.88375668601174	3.81814917552636e-16
Acot13	-1.33198432695474	4.54968454884485e-16
Susd4	1.32942248789588	4.63871338668357e-16
Rnf213	1.38083126496212	4.63881202716862e-16
Etnppl	1.33812873013983	4.65383377287151e-16
Chad	1.48928055051498	6.15624806072845e-16
Cd81	-1.39529423539962	9.68501612671515e-16
Mrps24	-1.40890541126856	1.06798255796885e-15
Gm10319	1.37045876465423	1.13307055566515e-15
Cyp4a10	1.44467798900183	1.30603966002138e-15
Hhex	1.32384093654705	1.39668221253566e-15
Saa3	-3.04179023204181	1.4161861253897e-15
Gstt1	-1.37612210279246	1.42067563691535e-15
Acot1	1.34136547739349	1.42643861153917e-15
Ctcfl	1.30538584444733	1.6075665213234e-15
Slc16a11	-1.38414176404043	1.65414468765129e-15
Higd2a	-1.33423437512594	1.72494593436842e-15
G6pc	1.46243183585304	1.74726872667894e-15
Gstp3	-1.68615805719485	1.85110970695248e-15
Hk2	-2.70270989318868	2.03053669765518e-15
Polr2l	-1.33936465169537	2.1687587426909e-15
Mup-ps1	3.25256950606646	2.18066821635411e-15
Gsta2	-1.49250089649326	2.75369878099125e-15
Ccdc85b	-1.94728013357265	2.82559436854733e-15
Ndufa3	-1.29986037173408	2.90404600481152e-15
Ndufab1	-1.28613162650639	3.52982114065955e-15
Adgrf1	3.81685069220261	4.20774619614812e-15
Uqcrq	-1.33398907068675	4.58986904145274e-15
Ildr2	-1.33447989609835	4.8932954329638e-15
Fam126a	-1.36921083717524	5.42692264462971e-15
Cdk2ap2	-1.33406721581946	6.24521119078245e-15
Rapgef4	1.35179115923059	6.32539968076064e-15
Zfp871	1.53925776509189	6.71536803666718e-15
Abhd2	1.32420262742894	6.72349174294802e-15
Ppl	-1.49559057437878	7.74810920516779e-15
Cox8a	-1.30377849755591	7.75336430012233e-15
Tmem176a	-1.30445179172049	8.2728337154816e-15
Ttc39aos1	-3.57724322658424	8.30357597315105e-15
Gm32281	2.45011619207917	8.42894738903096e-15
Mybph	-1.52129240190871	8.7461264936343e-15
Cebpe	-1.89224106435934	1.01177168694872e-14
Fkbp2	-1.29085837197564	1.01423261750428e-14
Anapc13	-1.28414457178615	1.05922781298315e-14
Ndst1	1.27123051912876	1.28651684526515e-14
Cyp4a12a	1.30976462531361	1.42457474432552e-14
Hao2	-4.39336891862862	1.47203093713785e-14
Taldo1	-1.27851052506417	1.53310946225288e-14
Pcsk9	-1.56609559789068	1.63250977475383e-14
Cstb	-1.31669928702475	1.63692198092786e-14
Gm11342	1.31442983458494	1.64955413156769e-14
Gal3st1	-1.86775170130984	1.68319943063242e-14
Gm6344	-2.14097116159047	1.68865508025986e-14
Saa4	-1.30324337369209	1.69254148399682e-14
Kbtbd11	-2.33245243628643	1.91283582251395e-14
Rarres1	-1.26481319922196	2.0164631945842e-14
Cdh18	-1.70853577073784	2.03399153524271e-14
Sel1l3	1.26286840694397	2.05039038402261e-14
Serpinh1	-1.55311386783192	2.14075074337786e-14
Tmem255b	-1.42163030881164	2.32111083122533e-14
Pparg	-1.36180941023834	2.45596743615053e-14
Rbp1	-1.60947814701343	2.63846075054346e-14
Irgm2	1.24811441722806	3.0873205832078e-14
1810058I24Rik	-1.24618395695836	3.36387549389159e-14
Gm16323	1.6078541822478	4.20308881537218e-14
Ugt2b1	1.30719157549931	4.30727732990768e-14
AC155167.1	1.96562104041873	4.31069352821648e-14
C6	1.46685346366911	4.31322216111529e-14
9030622O22Rik	1.32332978018373	4.46864036627767e-14
Hba-a1	-1.36881332829725	6.07465166551289e-14
Ost4	-1.24330074418152	7.72448864029614e-14
Apoa2	-1.35072480484611	8.35375557812108e-14
Mmp12	-3.81895394792639	8.51897300593195e-14
Paqr7	-1.25545411001244	8.98247656774546e-14
S100a1	-1.22495875152381	9.98413110960548e-14
Mug1	1.34454990250718	1.01625970264483e-13
Rras	-1.4091597526867	1.06156450919905e-13
Gm9826	1.21512332640987	1.19816162862953e-13
Unc119	-1.36712601367804	1.28456391541144e-13
Tmem238	-1.82285453431295	1.28947190555696e-13
Ces1g	-1.24616031489043	1.46359839656883e-13
Ube4bos1	1.5439164554933	1.55932780729049e-13
Plcxd2	1.45194770565168	1.75839560668357e-13
Hnmt	-1.2936233146662	2.23701518530479e-13
Rex1bd	-1.32232511380157	2.24714371004409e-13
Adh6-ps1	1.21560638411819	2.40631930038464e-13
Ppif	-1.20392894812136	2.43427329198743e-13
Txn1	-1.23049240066088	2.58274917260486e-13
A230083G16Rik	-1.20001046358596	2.61530304994252e-13
Fdx1	-1.19621342748067	2.75208998487982e-13
Ankmy1	-2.38762731175582	2.96176721414606e-13
Gm36041	-1.36368092552338	3.14821117826831e-13
Naa38	-1.53003669362396	3.16459106422153e-13
4930455C13Rik	1.69082848521428	3.44353441945405e-13
Rn7s2	3.11082536561694	3.54863667560322e-13
Usp6nl	1.21522045262706	3.64950499073147e-13
9030619P08Rik	-1.78295506863942	3.73105795060816e-13
Mrgprb11-ps	-2.14266042281242	3.8871361058288e-13
Slc16a1	1.19594646779972	4.04639615406429e-13
Gcnt7	2.30635405367899	4.24658067032779e-13
Moxd1	7.14696226989879	4.36099874596276e-13
Gm26584	2.12888551667998	4.49822921640499e-13
Cyp51	-1.1788867653828	4.68945798026153e-13
Tmprss11f	-1.96496298534277	4.79110358768321e-13
Plscr2	-1.17725006907818	4.93017250619636e-13
Pgap1	1.30061067007336	5.47365419580306e-13
Lifr	1.21863942517925	5.50192138657957e-13
Arl5a	1.18104069985061	5.55813244061008e-13
Gm32540	3.0262124901416	5.6034496553504e-13
Ric1	1.1789138981529	5.72955187076538e-13
Tomm7	-1.17953070878522	5.82092569853099e-13
Edf1	-1.1865002329811	6.07797707137088e-13
Cox5a	-1.19345365661952	6.52804442122101e-13
Gm10123	-1.17670218998207	6.61250760259116e-13
Krt8	-1.23686993299356	6.89841260916434e-13
Cidec	-1.1830384794881	7.51360999072674e-13
Pltp	-1.30144100138984	7.52736801013049e-13
Pgp	-1.51709865277073	7.78990319150778e-13
Eif2s3x	1.24415130218168	8.03230588891199e-13
Pcp4l1	-1.78961337380461	8.52380018339433e-13
Selenok	-1.16462035139508	8.81546551911727e-13
Uqcc3	-1.31153082597783	9.19130488328995e-13
Pdpr	1.42319202457461	9.33217599432453e-13
Cox5b	-1.1839062959256	1.0115992663038e-12
Ubr4	1.22548443460214	1.02784660616251e-12
C1qbp	-1.15950278757419	1.11605296399228e-12
4930551O13Rik	1.21019935301984	1.12150120874621e-12
Atp5j2	-1.17238172339715	1.25585988574733e-12
Snapc5	-1.32209519116185	1.25884196635642e-12
2200002D01Rik	-1.48161831371054	1.26217325077303e-12
Ndufa2	-1.15802608628242	1.27317110801052e-12
Ndufc1	-1.18650919031348	1.31980484572205e-12
Ttc39a	-2.33873157874169	1.43822509782114e-12
Fkbp5	1.15492034977508	1.467544662653e-12
Gcnt4	1.77594420085573	1.476708204614e-12
Gm37539	1.18243982374377	1.57169186022208e-12
Hint2	-1.17371622950633	1.75321436137194e-12
Bola1	-1.37710039986443	1.75737351172721e-12
Ndufa1	-1.15067885124703	1.82175035690974e-12
Ndufb4	-1.16176096112573	1.92557348556971e-12
5730420D15Rik	2.83235326840437	1.99667939774096e-12
Sdhaf1	-1.41866208143812	2.02538447675203e-12
Tmem205	-1.2081346350486	2.03526662907272e-12
Rbm24	-7.05212282618251	2.16816715555867e-12
Atp6v1f	-1.16247321328709	2.17169353961515e-12
Gm15418	-1.30268475755808	2.49140554911966e-12
AW112010	-1.14139251832742	2.50753611050579e-12
Acmsd	1.4266319159738	2.56736170655104e-12
Ugdh	-1.16839461233979	2.90948397966949e-12
Gtf2e1	1.32936048924736	2.94342210095858e-12
Irf2bp2	-1.146378161377	3.01571446504423e-12
Erbb4	-1.37709666995355	3.09993095455414e-12
Rpl17-ps10	-1.13442731454016	3.15824874835253e-12
Gm12999	-1.51731455700232	3.25738136197133e-12
Pck1	1.25331026667458	3.33227185999182e-12
Retsat	1.24051439027541	3.47597699907411e-12
Uqcc2	-1.35229114605738	3.48588684186204e-12
Gstm6	-1.13269673824902	3.58006970375113e-12
Ttc36	-1.20258678053929	3.84436439397024e-12
Fyco1	1.13652520444381	3.99311858878423e-12
Serf2	-1.13670642402524	4.21004475606514e-12
Elob	-1.1332665284505	4.28700735946085e-12
Nenf	-1.89364557365041	4.50924582449621e-12
Obox4-ps2	4.71566453441758	4.69371416465125e-12
Tat	1.22246893549561	5.49550567702713e-12
Uqcr11	-1.12740653541564	5.68754997610572e-12
1700018A23Rik	-1.14239704164386	5.71846864807494e-12
Ypel3	-1.12256143978612	5.92206952083302e-12
Ccdc120	-2.26422608190642	6.03188441302734e-12
Gm43980	2.15505557219494	6.03985876239024e-12
Osbpl5	-1.80491734706027	6.47977345430156e-12
Pnldc1	-1.14539954799626	6.86509216110993e-12
Gm21844	1.38869270036212	6.8715545881087e-12
Arf5	-1.11595080482834	6.98752353314662e-12
Dhcr7	-1.13701211567156	7.36938637091878e-12
Spp1	-1.12078187158014	7.95200971450003e-12
Gm10250	-1.26552697609924	8.23117841502606e-12
Acot4	-2.29760872194599	8.9840021034868e-12
Gm10475	1.80393757847567	9.48458977174906e-12
Prodh	-1.16262134187287	9.83258394885459e-12
Sult1c2	-1.94531104238385	9.93697166719844e-12
Dpm3	-1.49902152917022	1.08877156881217e-11
Cox6a1	-1.15262871302326	1.1139549594974e-11
Myl6	-1.13569378822337	1.1482863447445e-11
Usp9x	1.11927750156762	1.14974847567389e-11
Fhit	-1.36485178669881	1.19815032019225e-11
Lama3	1.61923813368247	1.20152017934225e-11
Atpif1	-1.36899760411188	1.2270000466917e-11
Clstn3	-1.11604115227341	1.26407347965422e-11
R74862	-1.10698715138913	1.27513120345334e-11
Tlcd2	-1.11629492432918	1.35669523465988e-11
Rnaseh2c	-1.13843890954883	1.37051454825884e-11
Ndufv3	-1.10013837622275	1.40211251314181e-11
Capns1	-1.11186853461058	1.55425649202296e-11
Synj2	-1.1918154164947	1.56876470468858e-11
Gm28959	-1.11588191653017	1.57799307459583e-11
Gtf2h5	-1.10189428876842	1.61692933070986e-11
Cyp2c44	1.14365345032465	1.67728399837012e-11
Rps28	-1.09798554137949	1.81467757157051e-11
Znhit2	-1.27961750133207	1.83572129537374e-11
Srgap3	2.65273434559026	1.86287819325040e-11
Pcbd1	-1.13499278392691	2.09168498010438e-11
Angptl6	-1.15219639758694	2.1035996851469e-11
Hsph1	1.09289441355696	2.16228685125206e-11
AC142113.1	-1.15699262564402	2.24009420824804e-11
Ppa2	-1.09973642038084	2.25006351834636e-11
Nqo1	-1.51601184338293	2.32851366270335e-11
Gpat4	1.14450945261993	2.34694979245399e-11
E2f8	1.22696870356785	2.39172958241462e-11
Extl1	-1.6435616216072	2.61276397332177e-11
Postn	-1.46805162127587	2.70070267257994e-11
Klb	1.13284979087487	2.83690543790742e-11
Gm13910	1.08626905598679	2.86200568125701e-11
Cd36	-1.12114825426661	2.8620234392975e-11
Tkt	-1.10335246047457	2.90537616494484e-11
Tmem97	-1.07990725284811	2.92526806733101e-11
Timm8b	-1.12078713412971	2.938792311828e-11
Mpc1-ps	-1.0834962672535	2.98251182317525e-11
Mup21	1.14662652002027	3.1604160643272e-11
Car3	-1.20643156490792	3.31627711351277e-11
AC167019.3	1.99439498723024	3.37387605274e-11
Lrmda	-1.5950697684489	3.42892581013416e-11
Sparc	-1.07695074050477	3.47572905546707e-11
Psmb10	-1.1640375942635	3.88191795174863e-11
Fasn	-1.09812387026904	3.98064530899975e-11
Gng5	-1.0769639073736	3.9808091231286e-11
0610039K10Rik	1.74370162504736	4.32116934208094e-11
Atp5e	-1.08641136430447	4.37832765702689e-11
1110035H17Rik	-3.00984354708697	4.48505848771666e-11
AC154759.1	-1.09118336570676	4.50558955366731e-11
Insig1	-1.08315368546136	4.54298073000742e-11
Gm26522	2.04304601094713	4.5968391666601e-11
Pdcd5	-1.33338128978062	4.76985037317773e-11
Sntg1	1.31872996945839	4.97889557861352e-11
Csrp3	-1.06798240448073	5.03808467587979e-11
Rpl38	-1.07167822358816	5.08183814205842e-11
Pitx3	2.38893438793707	5.23474743681133e-11
Serpina6	-1.26055304033585	5.32870920919754e-11
Ndufs8	-1.06669828067248	5.42168716393014e-11
Adora1	-1.07166083987403	5.44767162064247e-11
Abat	1.14072904176177	5.84818618160447e-11
A430057M04Rik	-1.82118374071808	5.94335601336133e-11
Abtb2	1.20921143462913	6.0173538436297e-11
Serpine1	-2.10548165096874	6.10303446887644e-11
Ggct	-1.33438107297282	6.42314510693572e-11
Vegfb	-1.38879784307735	6.96544557463136e-11
Abca8a	1.10427596296757	7.33541971612898e-11
Hexa	-1.05729686833358	7.40715118287841e-11
B230206L02Rik	1.15511598911244	7.43038650135555e-11
2610037D02Rik	1.40101047714378	7.46812566839809e-11
AC163623.2	-1.07063507220281	8.29533281706609e-11
Cox7c	-1.08076768852002	8.38813565587765e-11
Cmah	1.0913681636728	8.46284730648437e-11
Cd55	1.23498823573128	8.56417294141416e-11
Pyroxd2	-1.05969507858815	8.63303236009795e-11
Limd2	-1.41839248863302	8.88354026395806e-11
Gm37756	1.8078568880615	8.9631447424194e-11
Coa6	-1.12088528798752	9.49889652828445e-11
Gm30934	-1.05945066357376	9.53973295080082e-11
Tmem256	-1.05064414406836	1.0213852492457e-10
Neto2	1.87190288123073	1.02214255436696e-10
Slc38a11	-2.43928893974322	1.0803285473274e-10
Kmt2a	1.04624789783066	1.12429639028635e-10
Sorbs2os	1.05944011052943	1.12821764367665e-10
Slc7a2	1.12871586784582	1.1481106930016e-10
Tpm1	-1.0612238940885	1.16088908724161e-10
Hip1r	1.04570158354309	1.18673926277554e-10
Cyp4f14	1.06401868920387	1.38767093608558e-10
Spc24	-1.22217593870713	1.45161873952922e-10
Uqcr10	-1.04869708651849	1.46050128515929e-10
Sem1	-1.04283108582686	1.55202486040073e-10
Olig1	-1.18564005449307	1.59953568224199e-10
Lrrc61	-1.07775676418057	1.62415162246119e-10
Gpnmb	-3.61526557330109	1.7539362991688e-10
AC166997.1	-1.05571783503871	1.81995923580517e-10
D8Ertd738e	-1.03579169929241	1.88239183899824e-10
Gm4951	1.06906878055883	1.9099018197162e-10
Gm21887	-1.92950370454077	1.92739273141886e-10
Pik3ap1	1.03481559959949	2.04214334233557e-10
Scamp1	1.03111593442102	2.04760298168803e-10
Tmem258	-1.22216236700502	2.11670213297509e-10
Sf3b5	-1.18197197344551	2.20850439162863e-10
Sdc1	1.0709296796363	2.2258878928954e-10
Srp14	-1.05105276652448	2.23106579235645e-10
Smad9	2.19068421221803	2.35432850933082e-10
Ptms	-1.0905144470397	2.40805685947844e-10
Hbb-bs	-1.08301906017427	2.42963075828382e-10
Gm3839	2.20592889454861	2.44843927781354e-10
Plekhf1	-1.25178649926177	2.52754384544909e-10
D930015M05Rik	1.195131757933	2.5385953384349e-10
Fos	-2.86748491045189	2.5683712210932e-10
Immp2l	-1.03470357330033	2.76031268491142e-10
Rapgef4os1	1.7359389709058	2.78598752131586e-10
Rassf4	-1.06615317877296	2.87914597881939e-10
4833422C13Rik	1.20379570542264	2.88255031899325e-10
Paqr9	1.10444493514599	2.95064183992883e-10
Pklr	-1.04813040518749	3.12892566777773e-10
Fdps	-2.67142530537082	3.27045972229669e-10
Blvrb	-1.03419723696298	3.33044648149903e-10
Ndufs5	-1.01989736453001	3.42280397325867e-10
Gm26749	1.29331271716958	3.43918254519634e-10
Rpl39	-1.02278444184108	3.48335821284674e-10
Apoc3	-1.11065998071458	3.61105418277405e-10
Crkl	1.09473495907717	3.62238423746799e-10
Gm26899	1.36936797692153	3.6330684169385e-10
Slc35e1	1.05184797768972	3.65408023852568e-10
Myl12b	-1.01640882189392	3.74585727908349e-10
Smdt1	-1.02165073651522	3.84386230469668e-10
Pgls	-1.01967499180745	4.03256528167721e-10
Tmem176b	-1.04768979835558	4.09247384957941e-10
Dgcr6	-1.05536336744242	4.2734408247823e-10
Gm33543	1.06385648493733	4.31804024074597e-10
Cox6b1	-1.03121954410568	4.32208796030187e-10
Gtf3c4	1.05229513144886	4.40092966398769e-10
Gm42477	-1.04481502218939	4.45140745580192e-10
Gm26759	-1.11330422366262	4.54250278997751e-10
Ndufaf3	-1.3203185820635	4.78451317672472e-10
Bcor	1.10596168855284	4.93844297134675e-10
Gm15590	1.73266166124103	4.96217956532026e-10
Ndufa11	-1.03986107911293	4.98897484861715e-10
A930037H05Rik	1.03291526518544	5.05153620495302e-10
Acat2	-1.01246649797666	5.05473182276584e-10
Cpne5	3.30425102786405	5.48014645137238e-10
E130208F15Rik	-1.31991084146237	5.49176448257741e-10
Spp2	-1.0283807971594	5.5090799648316e-10
Nsun2	1.04116194591322	5.55628478538343e-10
Gm19619	-1.65236131292883	6.49263954898322e-10
C330002G04Rik	1.02388692724797	6.51873028892754e-10
Gm16726	1.93196766210895	6.60381290687892e-10
Pfn1	-1.02363819388667	6.60954679207922e-10
Dhrs7b	-1.0189386711791	6.63214725480744e-10
Vps13c	1.0151066864536	6.63527259870641e-10
Skil	1.20475943766926	6.71931572738061e-10
Abhd17a	-1.0020810103929	6.84260947671469e-10
Mrpl57	-1.18742924040476	6.84737479643397e-10
Dhrs7	-1.01630725287385	6.90114974595787e-10
Ftl1	-1.09847082555128	6.90363649078771e-10
Cebpd	-1.67642857819617	7.27287594203846e-10
Gm21049	2.13292985342975	7.41556012420104e-10
Slc16a7	-1.01668216590231	7.75774405111477e-10
S100a10	-1.01799918851355	7.92026427367948e-10
Avpr1a	1.10242106574501	8.69823451751127e-10
Ppm1m	-1.05448549725022	8.78890627433606e-10
Rarres2	-1.05925352123748	9.36266810627921e-10
Elovl2	1.07917859980696	9.3992656018135e-10
Imp3	-1.0735172687012	9.60647011892548e-10
Gm30097	1.07020439061591	9.86206491620062e-10
Mrps26	-1.11617460700177	1.02432686624552e-09
Gm16312	-1.56172668344376	1.06193757005334e-09
Hyal1	1.07380360133334	1.08591876722257e-09
Apol7d	1.48682831715334	1.08645068457694e-09
Copz2	-1.07677754195247	1.09694280260594e-09
Gm45552	-1.00776645603578	1.11576298394895e-09
Alpk3	-2.0404501562189	1.16904972976837e-09
Slc39a4	-1.14082788330663	1.17076680820946e-09
Pigp	-1.02597199185285	1.1806643067398e-09
Agtr1a	1.00177478954094	1.18129701785741e-09
Bax	-1.37036071631045	1.20265692052449e-09
Aass	1.05720540397103	1.26224965696381e-09
Tpgs1	-1.14967057486179	1.30744285576705e-09
Eme1	-1.12987523208301	1.32294120141652e-09
Fam46a	1.24507832694656	1.40670612074627e-09
Gm20536	1.01256597658313	1.41333215856801e-09
Ifi30	-1.29597944192756	1.48784875311667e-09
Gm45727	-1.44284159766002	1.49261950070648e-09
E2f1	-1.95039170314734	1.57832344757715e-09
Gfra1	1.01361956298434	1.60795796056882e-09
Lncpint	-1.19753564002277	1.60977620174481e-09
Endog	-1.04239046124364	1.61159071266149e-09
Oxld1	-1.33937520568193	1.63109382023668e-09
Atp1a2	-2.28920068824061	1.76599579569554e-09
Arl5b	1.0275053534565	1.77367747620667e-09
Mroh6	1.96807673586084	1.8333542789221e-09
Gm45411	1.49704619577923	1.8388090413254e-09
Mylpf	-2.40330249028319	1.83927664161559e-09
Mettl7a1	-1.0211119108962	1.84155342319142e-09
Mien1	-1.01079935893104	1.90581902906789e-09
Eef1a2	-6.63934277672527	1.93275875852074e-09
Slc50a1	-1.39009932895768	2.03652311163535e-09
Tmem266	1.80815658460956	2.06787800288405e-09
Aqp7	-4.33812288547059	2.08567226602889e-09
Tmem160	-1.58590405129601	2.2313802764723e-09
Pde4b	1.09574829880531	2.237072357968e-09
Trdn	-6.61701715517798	2.42547283515683e-09
Defb1	-1.7662667043849	2.5473768376271e-09
1810022K09Rik	-1.14997854487958	2.79455466684826e-09
Ces3b	1.02937446413999	2.85481911777099e-09
Igfbp2	1.04192075980011	2.85690454214416e-09
BC029722	-1.11781593277846	2.88494409612702e-09
AC126804.1	1.03992435061111	2.91958465231116e-09
Gm16023	1.28835044167289	2.93205123039225e-09
P2ry1	1.10293347639705	2.9581330515803e-09
Thap2	1.13619023738053	3.00455263827242e-09
Rhob	-1.00395755247917	3.00602784826861e-09
Mkrn2os	-1.11022139006178	3.12961408317635e-09
Usp2	-1.47152296906816	3.1306911470383e-09
Actn2	-6.68687467467949	3.19114596925914e-09
4930483K19Rik	-1.0373712209011	3.25652237859951e-09
Gm3776	-6.56422210821747	3.43018110748412e-09
Mid1ip1	-1.11403392270121	3.48478937663533e-09
A530020G20Rik	-1.43215366240462	3.61356886648342e-09
Ppp1r14b	-1.18859100088022	3.76266346075106e-09
